%.01		%	partitive-quant		quantified		secondary-theme							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
actress.01	act.01	actress	play a role	player	role									0	1	-1	-1	-1	-1	-1	-1	-1	-1	0	
ad.01	advertise.01	ad	make a commercial pitch	advertiser	thing being pitched, advertised									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
adaptation.01	adapt.01	adaptation	make (more) suitable	agent, adaptor	thing adapted	adapted to	adapted from							0	1	2	3	-1	-1	-1	-1	-1	-1		
adapting.01	adapt.01	adapting	make (more) suitable	agent, adaptor	thing adapted	adapted to	adapted from							0	1	2	3	-1	-1	-1	-1	-1	-1		
addict.01	addict.01	addict	cause a dependency, as to a drug	causer of addiction	addicted entity	drug etc								0	1	2	-1	-1	-1	-1	-1	-1	-1	1	
addiction.01	addict.01	addiction	cause a dependency, as to a drug	causer of addiction	addicted entity	drug etc								0	1	2	-1	-1	-1	-1	-1	-1	-1		
addition.01		addition	discourse-connective/in-addition-to		supplement	original								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
addition.02	add.02	addition	additional	agent	supplement	original								0	1	2	-1	-1	-1	-1	-1	-1	-1		1
address.01	address.01	address	put an address on an envelope	caller	item being labelled	recipient								0	1	2	-1	-1	-1	-1	-1	-1	-1		
address.02	speak.01	address	nomlike	talker	subject	hearer								0	1	2	-1	-1	-1	-1	-1	-1	-1		
adequacy.01		adequacy	attribute/nomadj-adequate		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
adhesive.01	adhere.01	adhesive	stick (to	agent of adhesion	theme of adhesion	thing stuck to								0	1	2	-1	-1	-1	-1	-1	-1	-1	0	
adjuster.01	adjust.01	adjuster	change (slightly	causer of transformation	thing changing	end state	start state	purpose, reason for adjustment						0	1	2	3	4	-1	-1	-1	-1	-1	0	
adjustment.01	adjust.01	adjustment	change (slightly	causer of transformation	thing changing	end state	start state	purpose, reason for adjustment						0	1	2	3	4	-1	-1	-1	-1	-1		
administration.01	administer.01	administration	actrel/nom	job holder	theme	beneficiary	rank							0	1	2	3	-1	-1	-1	-1	-1	-1		0
administrator.01		administrator	actrel	job holder	theme	beneficiary	rank							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	
admirer.01	admire.01	admirer	admire	admirer	admired									0	1	-1	-1	-1	-1	-1	-1	-1	-1	0	
admission.01	admit.01	admission	acknowledge truth	admitter	truth	hearer								0	1	2	-1	-1	-1	-1	-1	-1	-1		
admission.02	admit.02	admission	allow to enter	agent	theme	goal								0	1	2	-1	-1	-1	-1	-1	-1	-1		
admonition.01	admonish.01	admonition	persuade	persuader	persuaded action	persuaded agent								0	2	1	-1	-1	-1	-1	-1	-1	-1		1
ado.01	fuss.01	ado	to worry or overprotect	agent	target of emotion									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
adoption.01	adopt.01	adoption	take on, follow	adopter	thing adopted	secondary attibute								0	1	2	-1	-1	-1	-1	-1	-1	-1		
advance.01	advance.01	advance	move forward or upward	agent, causing advance	thing advancing	ext, amount advanced by	start point	end point						0	1	2	3	4	-1	-1	-1	-1	-1		4
advance.02	advance.02	advance	lend money	lender	money advanced	borrower								0	1	2	-1	-1	-1	-1	-1	-1	-1		
advancement.01	advance.01	advancement	move forward or upward	agent, causing advance	thing advancing	ext, amount advanced by	start point	end point						0	1	2	3	4	-1	-1	-1	-1	-1		
advancer.01	advance.01	advancer	move forward or upward	agent, causing advance	thing advancing	ext, amount advanced by	start point	end point						0	1	2	3	4	-1	-1	-1	-1	-1	0	
advantage.01	gain.02	advantage	acquire	exploiter	entity used	entity which loses advantage								0	1	2	-1	-1	-1	-1	-1	-1	-1		
advent.01	predict.01	advent	tell the future	fortune teller	prediction									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
adventure.01	experience.01	adventure	have a sensation or experience		experiencer	experienced								-1	1	2	-1	-1	-1	-1	-1	-1	-1		
adventurism.01		adventurism	nomadjlike-reckless	experiencer										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
adversary.01		adversary	actrel	job holder	theme	beneficiary								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	
advertisement.01	advertise.01	advertisement	make a commercial pitch	advertiser	thing being pitched, advertised									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
advertiser.01	advertise.01	advertiser	make a commercial pitch	advertiser	thing being pitched, advertised									0	1	-1	-1	-1	-1	-1	-1	-1	-1	0	
advertising.01	advertise.01	advertising	make a commercial pitch	advertiser	thing being pitched, advertised									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
advice.01	advise.01	advice	give advice	entity giving advice	advice, impelled action	entity getting advice, impelled agent								0	2	1	-1	-1	-1	-1	-1	-1	-1		1
adviser.01	advise.01	adviser	give advice	entity giving advice	advice, impelled action	entity getting advice, impelled agent								0	2	1	-1	-1	-1	-1	-1	-1	-1	0	
advisory.01	advise.01	advisory	nom	agent	theme	recipient								0	2	1	-1	-1	-1	-1	-1	-1	-1		
advocacy.01	advocate.01	advocacy	suggest	advocate, suggest	suggestion	recipient of advice								0	1	2	-1	-1	-1	-1	-1	-1	-1		
advocate.01	advocate.01	advocate	consultant/nom	advocate	suggestion or group advocated for	recipient or entity influenced		employer						0	1	2	-1	4	-1	-1	-1	-1	-1	0	
aegis.01	sponsor.01	aegis	support openly	sponsor	thing sponsored									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
aesthetic.01		aesthetic	attribute		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
affair.01	hug.01	affair	hug, embrace	hugger	hugged									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
affair.02		affair	issue	experiencer	topic									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
affection.01	like.01	affection	nomlike	experiencer	theme									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
affidavit.01		affidavit	work-of-art	agent	theme	beneficiary								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
affiliate.01	affiliate.01	affiliate	to adopt or accept as a member	causer of affiliation, agent	entity affiliated	affiliated with								0	1	2	-1	-1	-1	-1	-1	-1	-1	1	
affiliation.01	affiliate.01	affiliation	to adopt or accept as a member	causer of affiliation, agent	entity affiliated	affiliated with								0	1	2	-1	-1	-1	-1	-1	-1	-1		
affirmation.01	affirm.01	affirmation	attest the truth or   validity of some proposition	confirmer	thing confirmed, statement or proposition	beneficiary, hearer								0	1	2	-1	-1	-1	-1	-1	-1	-1		
affliction.01	afflict.01	affliction	suffer	cause	entity suffering	instrument								0	1	2	-1	-1	-1	-1	-1	-1	-1	0	
affordability.01	afford.01	affordability	nom/attribute	haver of financial means, agent	costly thing, theme	value								0	1	2	-1	-1	-1	-1	-1	-1	-1		
aftereffect.01	affect.01	aftereffect	have an effect on	thing affecting--animate only	thing affected	instrument								0	1	2	-1	-1	-1	-1	-1	-1	-1		
aftermath.01	follow.01	aftermath	be subsequent, temporally or spatially		thing following, coming after	thing followed, coming before								-1	1	2	-1	-1	-1	-1	-1	-1	-1	1	
aftershock.01	follow.01	aftershock	be subsequent, temporally or spatially		thing following, coming after	thing followed, coming before								-1	1	2	-1	-1	-1	-1	-1	-1	-1	1	
age.01		age	attribute		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
age.02		age	environment for thing		thing existing									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
agenda.01	desire.01	agenda	look for	seeker	thing sought									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
agent.01		agent	actrel	job holder	theme	beneficiary								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0
agent.02	catalyze.01	agent	to initiate change	agent	resultant state									0	1	-1	-1	-1	-1	-1	-1	-1	-1	0	
aggressiveness.01		aggressiveness	nomadj-aggressive	agent	patient									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
agility.01		agility	attribute/nomadj-agile	experiencer	theme	value	secondary-theme							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
aging.01	age.01	aging	to make or become old or older	causer of aging, agent	entity getting old	attribute (how old								0	1	2	-1	-1	-1	-1	-1	-1	-1		
agitation.01	agitate.01	agitation	to upset, disturb	causer	experiencer									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
agreement.01	agree.01	agreement	agree	agreer	proposition	other entity agreeing								0	1	2	-1	-1	-1	-1	-1	-1	-1		1
aid.01	aid.01	aid	help	helper	project	benefactor								0	1	2	-1	-1	-1	-1	-1	-1	-1		
aide.01		aide	actrel	job holder	theme	beneficiary								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	
ailment.01	ail.01	ailment	be ill	cause	experiencer		secondary-theme							0	1	-1	3	-1	-1	-1	-1	-1	-1	0	
aim.01	aim.01	aim	plan	aimer	action									0	1	-1	-1	-1	-1	-1	-1	-1	-1		1
aim.02	aim.02	aim	directed motion	aimer	thing in motion	target								0	1	2	-1	-1	-1	-1	-1	-1	-1		
air.01	air.01	air	cause to be widely visible	agent	broadcasted item	audience								0	1	2	-1	-1	-1	-1	-1	-1	-1		
air.02	pretend.01	air	pretend	agent	premise									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
air.03		air	environment for thing		thing existing									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
air.04		air	work-of-art	agent	theme									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
airing.01	air.01	airing	cause to be widely visible	airer, agent	thing aired	audience								0	1	2	-1	-1	-1	-1	-1	-1	-1		
alarm.01	alarm.01	alarm	to give warning to, frighten	warning	entity alarmed									0	1	-1	-1	-1	-1	-1	-1	-1	-1		0
alarm.02	warn.01	alarm	give a warning	entity giving warning	warning, impelled action	entity getting warning, impelled agent								0	1	2	-1	-1	-1	-1	-1	-1	-1		0
album.01		album	work-of-art/partitive-quant	agent	theme									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
alchemist.01		alchemist	nomadjlike-expert	experiencer	topic									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	
alcoholism.01		alcoholism	attribute		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
alert.01	alert.01	alert	alert, warn	entity giving warning	warning	entity getting warning								0	2	1	-1	-1	-1	-1	-1	-1	-1		
allegation.01	allege.01	allegation	say without proof	speaker, alleger	utterance, allegation	hearer	person against whom something is alleged							0	1	2	3	-1	-1	-1	-1	-1	-1		
allegiance.01		allegiance	nomadjlike-loyal/attribute	agent	patient	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		2
allergy.01		allergy	nomadj-allergic	experiencer	theme									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
alliance.01	ally.01	alliance	to unite or connect	agent, causer	entity united	entity united with								0	1	2	-1	-1	-1	-1	-1	-1	-1		
allocation.01	allocate.01	allocation	give to, donate	granter	thing granted	beneficiary, granted-to								0	1	2	-1	-1	-1	-1	-1	-1	-1		
allocator.01	allocate.01	allocator	give to, donate	granter	thing granted	beneficiary, granted-to								0	1	2	-1	-1	-1	-1	-1	-1	-1	0	
allotment.01		allotment	share	owner	quantified	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		2
allowance.01	allow.02	allowance	allocate	allocator	thing allocated (us. time	to some task								0	1	2	-1	-1	-1	-1	-1	-1	-1		1
allure.01		allure	attribute/nomadj-alluring		theme	value	secondary-theme							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
allusion.01	allude.01	allusion	to make an indirect reference	alluder, agent	entity alluded to									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
ally.01		ally	actrel	job holder	theme	beneficiary	rank							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	
alternative.01		alternative	nomadj-alternative/attribute	agent	theme	value	purpose							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
altitude.01		altitude	attribute		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		2
alumnus.01		alumnus	defrel	relation holder	relation receptor									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	
amalgamation.01	amalgamate.01	amalgamation	mix, combine	mixer, agent	ingredient(s									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
amazement.01	amaze.01	amazement	cause astonishment	causer of amazement	amazed entity									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
ambassador.01	represent.01	ambassador	actrel	item / entity taking place of other	item / entity being substituted by the other	beneficiary								0	1	2	-1	-1	-1	-1	-1	-1	-1	0	
ambiguity.01		ambiguity	attribute/nomadj-ambiguous		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
ambition.01		ambition	nomadj-ambitious	experiencer	domain or theme									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
ambivalence.01		ambivalence	nomadj-ambivalent	experiencer	topic									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
amendment.01	amend.01	amendment	add to or correct	amender, corrector	thing amended	beneficiary								0	1	3	-1	-1	-1	-1	-1	-1	-1		
amenity.01	benefit.01	amenity	give advantage to	giver	beneficiary, given-to									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
amnesty.01	pardon.01	amnesty	relieve of guilt	pardoner	guilty party									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
amount.01		amount	attribute		theme	value	secondary-theme							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
analysis.01	analyze.01	analysis	investigate, figure out	student	subject									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
analyst.01	analyze.01	analyst	actrel	student	subject	analysis firm								0	1	2	-1	-1	-1	-1	-1	-1	-1	0	
anathema.01		anathema	nomadjlike-unpopular	experiencer										-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
ancestry.01		ancestry	attribute		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
anchor.01	anchor.01	anchor	to hold by or as if by an anchor or to form an anchor store	causer of anchorment, agent	thing anchored									0	1	-1	-1	-1	-1	-1	-1	-1	-1	0	
anger.01	anger.01	anger	nomadj-angry	experiencer	theme									1	0	-1	-1	-1	-1	-1	-1	-1	-1		
angle.01	view.02	angle	assign an attribute to	assigner	thing labelled	attribute								0	1	2	-1	-1	-1	-1	-1	-1	-1		
angst.01	upset.01	angst	cause emotional anguish	agent of upsetting	upset entity	instrument								0	1	2	-1	-1	-1	-1	-1	-1	-1		
anguish.01		anguish	nomadjlike-upset	experiencer	cause									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
annals.01	record.01	annals	make a permanent record	recorder	record									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
annex.01		annex	partitive-part		whole									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
anniversary.01	commemorate.01	anniversary	honor with memorial, be a memorial	agent, honorer	thing remembered	times celebrated								0	1	2	-1	-1	-1	-1	-1	-1	-1		
announcement.01	announce.01	announcement	say for all to hear	announcer	utterance	hearer	attributive							0	1	2	3	-1	-1	-1	-1	-1	-1		
announcer.01	announce.01	announcer	say for all to hear	announcer	utterance	hearer	attribute of arg1							0	1	2	3	-1	-1	-1	-1	-1	-1	0	
anonymity.01		anonymity	attribute/nomadj-anonymous		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
answer.01	answer.01	answer	give an answer, reply	replier	in response to	answer	asker/recipient of answer							0	1	2	3	-1	-1	-1	-1	-1	-1		
antagonist.01	antagonize.01	antagonist	to provoke the hostility of	causer	entity antagonized									0	1	-1	-1	-1	-1	-1	-1	-1	-1	0	
ante.01	augment.01	ante	to increase	agent	entity augmented	ammount augmented by								0	1	2	-1	-1	-1	-1	-1	-1	-1	1	
antecedent.01	precede.01	antecedent	nomlike	thing preceding	thing preceded									0	1	-1	-1	-1	-1	-1	-1	-1	-1	0	
anthem.01		anthem	defrel	relation holder	relation receptor		rank							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	
anther.01		anther	meronym/partitive-part		whole									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
anthology.01		anthology	group/work-of-art	agent	quantified/descriptor	employer/leader/pivot	secondary-theme							-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
antic.01	gesture.01	antic	body language	gesturer	gestured at									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
anticipation.01	anticipate.01	anticipation	expect	anticipater	thing anticipated									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
antidote.01	cure.01	antidote	treat an illness completely	doctor (etc	patient	illness or injury	instrument, treatment							0	1	2	3	-1	-1	-1	-1	-1	-1	0	
anxiety.01		anxiety	nomadj-anxious	experiencer	cause									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
apartment.01		apartment	partitive-part		whole									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
apologist.01	apologize.01	apologist	be contrite	apologist	apologize for	apologized to								0	1	2	-1	-1	-1	-1	-1	-1	-1	0	
apology.01	apologize.01	apology	be contrite	apologist	apologize for	apologized to								0	1	2	-1	-1	-1	-1	-1	-1	-1		
apparat.01		apparat	ability-with-agent	agent	action									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
apparatus.01		apparatus	ability-with-agent	agent	action									-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
appeal.01	appeal.01	appeal	legal transaction	appealer	decision disagreed with	appealed to								0	1	2	-1	-1	-1	-1	-1	-1	-1		
appeal.02	appeal.02	appeal	beg	begger, appealer	begged/appealed for	appealed to, begged from								0	2	1	-1	-1	-1	-1	-1	-1	-1		
appeal.03	appeal.03	appeal	be attractive	appealing thing	entity attracted									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
appearance.01	appear.01	appearance	come to be visible		thing appearing									-1	1	-1	-1	-1	-1	-1	-1	-1	-1		
appearance.02		appearance	attribute		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		
appetite.01		appetite	attribute		theme	value								-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	
appetite.02	desire.01	appetite	want, crave	wanter	wanted									0	1	-1	-1	-1	-1	-1	-1	-1	-1		
applause.01	applaud.01	applause	clap, sometimes metaphorically	clapper	thing approved of	grounds, reason for approval								0	1	2	-1	-1	-1	-1	-1	-1	-1		
applicability.01	apply.02	applicability	associate with, work at or on	applier	thing applied, associated, worked	applied to								0	1	2	-1	-1	-1	-1	-1	-1	-1		
applicant.01	apply.01	applicant	ask for	applier	thing applied for	entity applied to								0	1	2	-1	-1	-1	-1	-1	-1	-1	0	
application.01	apply.01	application	ask for	applier	thing applied for	entity applied to								0	1	2	-1	-1	-1	-1	-1	-1	-1		
application.02	apply.02	application	associate with, work at or on	applier	thing applied, associated, worked	applied to								0	1	2	-1	-1	-1	-1	-1	-1	-1		
application.03	apply.03	application	painting	agent	paint	surface	instrument, brush							0	1	2	3	-1	-1	-1	-1	-1	-1		
appointee.01	appoint.01	appointee	name to a position, hire	appointer, employer	appointee, employee	job, position								0	1	2	-1	-1	-1	-1	-1	-1	-1	1	
appointment.01	appoint.01	appointment	name to a position, hire	appointer, employer	appointee, employee	job, position								0	1	2	-1	-1	-1	-1	-1	-1	-1		
appointment.02	meet.03	appointment	have a date with someone	maker of the appointment	the reason for the appointment	the person or group to see								0	1	2	-1	-1	-1	-1	-1	-1	-1		
appraisal.01	appraise.01	appraisal	set a price, value	seller	commodity	price								0	1	2	-1	-1	-1	-1	-1	-1	-1		
appraiser.01	appraise.01	appraiser	set a price, value	seller	commodity	price								0	1	2	-1	-1	-1	-1	-1	-1	-1	0	
appreciation.01	appreciate.01	appreciation	increase in value		thing increasing	ext	start point	end point						-1	1	2	3	4	-1	-1	-1	-1	-1		
